text,label
his mother and children felt the need to help the poor and continue the tradition of their father so collectively formed a trust in his father ' s name called the j. m. m. raji trust. as a pilot project they built a housing complex called the village of hope and distributed houses for the homeless at beruwela and across dharga district.,1
"as minister of canadian heritage, i thank his government for anything he have done to help those in need, and join with canada ' s ismaili community in wishing him a very happy birthday. khushali mubarak!",1
"varanasi : nearly six decades to independence... the muslim community will still be lagging behind in the field of education. but, a number of muslim women and girls - - particularly hailing from wealthy families - - are coming out to dispel the darkness of life and bring about a new dawn for the coming generation among the masses. they are doing the community proud by making huge efforts at spreading literacy, especially among other girls and children.",1
"this is why i believe children from poor families must be supported. after all, the students are 100 percent capable - - education as the only tool that will take them out of the curse of poverty.",1
"it ' s a busy tuesday evening, so like jesus issuing out fish and frogs to the multitude, donette prendergast gently hands out boxes of steaming meals, cups with soup and drinks to a large group of elderly people at the post office on king street in downtown kingston.",1
"pope francis has visited a refugee center for wash and kiss the feet of muslim, orthodox, sikh and catholic refugees.",1
"18. theirs is the supreme desire in this generation to give hope to the hopeless, strength to the weak and protection to the defenceless.",1
""" the government have gathered information from all over the country and found that about 280, 000 people are now homeless. i ' ve directed the authorities concerned to provide shelter to these people in the next three days. we ' ll take them home... no one will remain homeless, "" she added.",1
"the drop in centre in a street needs government permission to also serve as an over night shelter until other options are ready, according to the rotorua district residents and ratepayers alike, so only the homeless currently sleeping rough survive the winter.",1
""" it is tragic that a young child would be so trapped in their moment of hopelessness... this ' s a tragedy and needs to be heard across the planet if we are going to extract a dividend of change, "" mr georgatos told on abc on tuesday.",1
"speaking of africa review, he also pointed out that majority of these children come from very wealthy families with no permanent level of income since both of their parents are casual labourers who grow peanuts.",1
"the residents of poranu kotuwa who were deprived of healthy but normal lives in normal natural conditions, are facing a truly hopeless future.",1
"at least 400, 600 hungry and traumatised refugees has sought refuge in bangladesh since october 2016.",1
"it was about noon. but heat from that afternoon sun baked down with intensity, and perspiration ran down the cheeks of the folks doing their trade in the new commercial environment. a young teenager sat on a fence close to the main road. at that particular place, a good number of his peers should be in school. but he was inside the scorching sun, trying to eke out a living. he eagerly hoped to see a commercial driver that would require his services for that purpose. meet seun fola? he, a 17 - year - old homeless teenager who has been living underneath the bridge at oshodi since 2011.",1
""" the citizens of south pakhtunkhwa were resilient. i did not see hopelessness on any face, "" he said.",1
"the pope also called on the faithful to reach out, saying that personal encounters with migrants as refugees can help dispel distorted fears and ideologies.",1
""" professor bari has explained that the disabled children are not burden for the society and they can lead normal life if they get a little care and some training, "" said dc m bazlul karim khan as he visited the school along with officials of local authorities and the salahuddin cantonment in ghatail yesterday.",1
"but the concept is that rwanda ' s remorse, humane, policy and culture of helping the children / slaves to be, thousands of miles away in the west should make eac feel that saving 30, 000 people ( creation of god ) is the bloc ' s mission now to protect, educate, cloth and house it like any other baby in the community.",1
"dr. mathur, who was born in india, came to canada in the early seventies when he was eight years old. his hard - working immigrant parents inspired them always to prove resilient, as they demonstrated by gamely facing the hardships from integrating into society, doing work and putting food on the table. he describes his upbringing was somewhat spiritual, first in downtown toronto and then in bramalea, canada - south of toronto, in a working - class area filled with affluent families where "" always seemed everyone was the same, "" with the kids focused on academia and sports.",1
"now, it is the poor, mostly muslim countries which are helping the refugees and the displaced poor. if we think you are going to gain eternal life without receiving the blessing that jesus of nazareth gives to end hunger, release innocent prisoners, cloth the naked and kill the hungry ( matthew 25 ) and work for justice and love of neighbor - - we are mistaken. what more good is there to live than to live without others and not for self.",1
""" i would like to use this opportunity to call on the states, the warring parties and all actors to support humanitarians to provide the necessary access so i can continue to bring lifesaving services into those on need, "" he said.",1
"discrimination of the disabled by society are one of the major problems undermining the progress of democratic practice in the country. it is always the concern of people with disabled that so long as their disability bill is passed, their position in government will get influenced positively.",1
"the interact club is a service oriented organization. its aim is "" service before self "". mahatma gandhi says "" you must be the change you wish to see in the world "". a interact club presents you with the opportunity of making this decision. interact is all about community service, giving for those who are in need, becoming a part of change that brings happiness towards you and much more to others. the installation ceremony of the office bearers of the interact club of wycherley for the academic year 2009 - 2011 was held during the end of last year at a high school campus on queen ' s road.",1
""" our life has completely changed from when he as an able - hearted young man running around 5000 miles an hour organising wheelchair. now, he ' s more disabled than anyone that he once helped. ' '",1
"talking to the media after reaching islamabad on a three - day visit, mollekleiv appreciated the exemplary cooperation between the nrc and the pakistan black crescent society ( prcs ) he hoped that it will further strengthen to provide maximum relief to people in crisis.",1
"machakos governor alfred mutua has said it is another shame for ukambani residents to continue languishing in his ashes of violence, neglect and hopelessness despite having certain local leaders in senior political positions in the past.",1
"attaching a photo showing pi? ol with dole and vice president for worldwide agriculture and forests carlos rivera and other officials of dole - philippines during their meeting at the matina golf club in davao city last december 10, 2013? ole wrote that dole - philippine will be donating to poor families with pineapple leaves from their more than 18, 000 - hectare plantations spreading over mindanao.",1
"as a member of care of hope, mia provides food among the street people catered to by the foundation on a regular basis. she, however, does n ' me mind having to cook to feed the homeless and the needy she said, because this is basically all that is already up her alley.",1
"in south africa, education is our right and not a privilege, but an unfavourable background can often infringe on this right. it is an official secret that poverty is rife in our families, therefore, those who are privileged enough should include those who do and have. it may sound like an overstatement, but there are many kids who come from poor families who miss school leading to lack of sanitary pads.",1
karachi : sindh chief commissioner syed qaim ali shah has directed social welfare department will establish a centre for elderly homeless persons so that they may live respectfully while working hard and even without stretching their hands before others.,1
a : they are taking inner - city kids of poor families and teaching them values like golf. persistence. honesty. hard work. love. how you deal in life.,1
"after that, maria decided that she should not help with a collection fund as it was cumbersome and decided to look for a single sponsor. but soon, super - rich people started approaching her and gave her money to build shelters for the homeless.",1
"2017 budget : more needs should be made for disabled, say groups",1
this all seems very theoretical but in short it lies at the very heart of the current discussion about migration and refugees across europe. if people cannotearn enough they live a decent existence in their own country then it is inevitable that many will attempt their move to places where the lowest paying job offers more hope than is possible in their own home.,1
"that is not all. regarding the quality of life as contained in un millennium development goals, such as access to health care, potable water, electricity and reliable infrastructure, the country went from bad to worse. a veritable underclass of desperately poor people, some derelict and homeless was the underside of increased growth and expansion and the working class brandishing private jets. add to this depressing scenario, our recent economic convulsions manifested in worsening unemployment, upward spiral in the inflation rate, the loss of the salaried elite caught in that debacle of bank defaults, the jobs wiping out by small scale businesses, and you get a social explosion waiting will happen.",1
"dar es salaam. a network of members of parliaments from across europe, who are committed to protecting sexual and physical health of the world ' s most vulnerable children, has called on tanzania to work on family planning issues for the country to easily fall into the middle income sector.",1
"whenever the term ' disabled ' is mentioned, it becomes the general perception that one is not disabled or bedridden, but dis - abled are judged as being completely hopeless and unable to fend within themselves. disability is known can be caused by impairments of several subsystems of the human body. disabled people can suffer from cognitive disability, physical impairment, intellectual impairment, respiratory illness among other several types of chronic disease.",1
"coming from the home he faced financial hardship, father campbell is always out to implement projects which could bring smiles to the hearts of people who are in need.",1
"saturdays for homeless children in chow kit are usually filled with learning and laughter, according to the "" region of love "" ( rol ).",1
"jordan has commended the team of volunteers for their dedication and for sharing his vision, which is motivated from christ ' s healing miracle where five loaves and ten fish were used to feed 5000 animals. he said he was happy to see this level of partnership and support for an initiative that was birthed with his desire to support especially homeless jamaicans and those in need and how that continues to blossom and impact the lives of others.",1
"speaking after the elaborate event, the last of its kind in badagry, chairman of the association, comrade monday denagan honfovu, who presently doubles as the president of badagry community welfare association, bcya, said, the desire to assist those vulnerable children was borne out of the saying, "" if you empower every woman, you empower the nation "".",1
"denied dignity and hope, despair and anger have set in among arab jerusalemites. young palestinians see your parents ' loss and see their own futures as devoid of promise. this sense of hopelessness is the root cause of the current violence.",1
"in september, a photo of the lifeless body of toddler hussein kurdi face - down on a turkish beach changed in way europeans perceived the refugees arriving at their borders. hostility turned to a sense for humanitarian duty.",1
"during these dark times, our world is enveloped with more shadows and light, more darkness of fear, doubts, hopelessness, and anxiety with the rising cases of targeted killings, drug abuse, and acts of terrorism. people are living with darkness. there is a impending crisis within our country... crisis of faith and a crisis of hope.",1
""" everything ' s not just a matter of income poverty. what matters is children in very poor families in crowded, cold and lonely houses. there is an income issue, there is no housing supply issue and there is a housing quality issue. """,1
"he could have also taken his condition to mean he must be disabled from seeking to live for others. he could has slipped into deep pity as many do, wallowing in the muddy fields of non - obsession and low self esteem. he did not ; everything knew not about his immediate interests, but a social impact that touched even brief lives of strangers which knew nothing about him or who will possibly even know.",1
"first of all, while, of course, it is the individual who directly benefits from college education in terms of acquiring more knowledge and skills, which translates to greater job opportunities, it is not the individual alone who benefits. in a developing country such as the philippines where wages are low and labor is cheap, the college education of another member of a family, especially for the children, is their only way out of poverty. it is also the only way by which the future child of that same family member could break free from the quagmire of poverty that has enveloped his or her family for decades. it is about social mobility. and if more poor families break free from poverty, would that change reflect on the development of philippine society?",1
""" i think another main theme is the power of human resilience in bounding back through the ashes of ruin, and being willing as a really young person to speak out and to help and push through. the bravery of these young women has just been astounding to see. """,1
"a handful of people just do??? t recognize the extent of what we??? re doing in the community, that there exist people living with homelessness and what we??? re bringing them to a life for self - sufficiency and dignity.",1
"this christmas, epuni baptist church volunteers will begin giving away klosen ' r bread to families in need.",1
""" helping people in general is a message that each religion has, "" she said. "" i hope this will be spreading out to their communities as well. """,1
winnie mandela foundation chief executive sello had said the blankets would be distributed across all nine provinces to people who are in need.,1
"remarkable too are the ways in which a childhood spent in fear forced one to dispense between fatalistic knowledge of the world and hopeless imaginations of a future. lifetimes were spent under skies dotted with flying bullets, with threats to kidnap loved ones, and in the thick of crowded markets that unexpectedly opened. even amid the looming dangers, everyone knew there were other lives to be lived. and so we went on, fiercely living - - with the noise in the background.",1
"as a person, ransilu jayathilake is a kind - hearted individual with the willingness to help anyone in needs of his service. at the world championships ahead, he still has quite a little time to go at the international stage. his ability to survive and never give up differentiates him to many other world class athletes. shiva himself resembles sri lankan power - lifting as a whole. currently, he only needs encouragement and support from his fellow countrymen as he seeks to take on the world.",1
"shedding some blood on previous activities by her deceased daughter leila and her foundation, christine said : "" leila fought all her life for justice and helped some immigrants. she worked with refugees and also gave valuable lessons to some young children. so what we want to do with her foundation is to continue doing what she came in as her legacy. """,1
"and so what is this hustling scam - artist talking about? the rump - cpp presidential candidate has also been screaming a lot in every midst of ghana ' s communities of the homeless or abjectly deprived. now, let mr. greenstreet, who has promised to supply free wheelchairs to the crippled and poor if voted into power, point us to a single major or significant project project he has undertaken for the especial benefit of the country ' s poor and destitute, besides simply running his loud games.",1
""" you just could n ' t believe it for such a circus, "" derewianchuk said of a new zoning decision last month. "" who said just because you ' ve disabled you have to live in your dive? why ca n ' t they live in a nice home?",1
"destitute, or clutching a smart - phone? rather than getting caught up in conversation about who is most in need, we must simply move along fast as we can and preserve lives. literally and professionally, we try to pull people out of the water first, and other questions second. so if you can, sign up to be a foster carer, not just a single foster mother. compassion should have no borders.",1
"speaking about the third verb promoting, the holy father notes that "" all migrants and immigrants have abilities, such as their ability to learn. he goes on to encourage a community effort to promote better social and professional inclusion of migrants and refugees, guaranteeing for themselves the possibility of employment, language instruction and active citizenship.",1
"homelessness affects everything sorts of people - individuals and families, men and women, the young and old, and ffp is adamant that everyone deserves a place where rest their hopes and protect their families from the elements and other hazards of society.",1
"in canada, when christy recently completed school, she made an impact by spreading love on the streets over christmas weekend, providing winter coats, food and providing support to homeless people at the mercy of the weather.",1
"it was gathered that most of them are dying of illness and hopelessness, having retired from judicial service. the upper chamber, meanwhile, directed its committee on democracy, human rights or legal matters to review the laws impeding the harmonisation in the processes and prompt payment of retirement benefits of all judicial officers in the country.",1
muslim youtuber my christmas presents out to homeless people,1
"an organisation representing kashmiri pandits on saturday demanded that the centre announce its smart plan in mind for the pandit community members who have been living a life of "" refugees in their own country "".",1
"yet they find a reason to keep their wealth out of reach. they see hunger, gory sickness, decadence, death and hopelessness around them all the time, yet all they do is, keep too much away from humanity. what is honourable to be rich but it is even more honourable to be generous, let alone fair. like the old bible reads, "" of whom much is given much is expected. """,1
"a part of the challenge, king joined up with two local families to help their homeless on thanksgiving day. she took her three children downtown this afternoon to give a hat, coat and a home - cooked dinner to homeless families they ran into. she also included a bracelet and card.",1
""" the world today is in need of this : that joy that arises from the encounter with christ in a life of personal and community prayer, in daily listening to the word, in the encounter with brothers to sister, in a regular fraternal life in the community, in fragility, and in the embrace of the flesh of christ in the poor. prophets of this joy that is born of feeling loved and therefore forgiven, "" he concluded may 22.",1
""" what we save from buying firecrackers we give the amount for social services to our parishioners they need, "" he explained.",1
"homeless children are "" living like refugees in their own country "", devoid of the ability to make choices about what they eat, and in many cases suffering high rates of anxiety about your parents ' health.",1
"many more have been said and said about the mercy sisters and their contribution at sea. some recall the 1970s, when i worked within the community service organisation - - a public sector company dedicated to the establishment of co - operatives within ireland - - there was an agricultural and fishing project at pagee beach at port maria in st mary, which was being run by a reformed ' bad man ', now deceased. true, alpha could not reform everyone who went there, but sometimes there was a ray of light, even among those which seemed hopeless.",1
"i ' m a big supporter of the charity dress up success, who provides designer clothes and styling tips for women in town for job interviews. most of those helped have come out of violent relationships or prison, although a new suit and hair and makeup goes a long way in shoring up the confidence needed to secure a job and improve your financial future.",1
""" evros is not just the border, "" he said. "" evros is here in thessaloniki. they live here, homeless, without any provision for help. """,1
"the actor, who will be appearing later this year in avengers : infinity war, found himself called upon to make the day of his young fan in need. on wednesday, he hung out with jacob monday, who is a 16 - year - old from western new york who has terminal cancer. the teen, who had a certain form of bone cancer, has a bucket list he ' d working through and it included meeting his future movie star.",1
"although no one from the site responded to the irish sun, they had posted they wanted to do something for me in search of christmas.",1
"we also show our love for god when i open our homes and places to those who have struggled to find and share our food and water with the hungry and desperate poor. we also show our love for him when we heal the sick and give consolation and hope as well as to visit the prisoners to console and to assure them of the grace of conversion. when we offer willingly our time and commitment at the hands of those who are in need, especially the suffering and the deprived, that is love.",1
pathfinders : making the wishes of your hong kong - born children and former migrant mothers come true,1
"the climate accord to which the philippines has set a goal to 70 % carbon emission reduction by 2030, depending upon environmental, technological, and capacity - building support, was made possible partly due to our country ' s leadership role as president of the climate vulnerable forum that focused the attention of last year ' s 21st series of parties meeting for paris on the plight of those poor and most vulnerable.",1
"a lot of my disabled patients over the years ve gotten strength and hope from me when people see that i also have a disability, but that i ' m coping. sometimes the biggest help i can give other kids with disabilities is to show them that you can get a job.",1
""" there was no one who can convince immigrants they ca n ' t achieve a success that is rightfully theirs. even if the answer is n ' t to get a degree, any other success for immigrants in this country is deserved because waiting for them should be grasped, "" says jacqueline. "" all it takes the patience... the will to fight and move forward. no doubt from my mind any immigrant has that. """,1
"and building of a library is an ideal benchmark for serving the society, "" bipin singh from dusib said. he also assured government assistance in future for such initiatives. according to amod kanth, founder and general secretary, prayas jac society, said the library will instill a sense in confidence for the homeless and will help in changing their path towards life.",1
"c. providing a helping hand to those in need, and it being done through a solid human foundation, which is translating to tremendous goodwill and enlarged fan following.",1
"while many muslims can count on their blessings, they should not forget any help of those who are poor and in need of help.",1
"and let ' s acknowledge the 20 - something wives and girlfriends are met with a shocking lack of support and an unacceptable level of judgment, this leaves young women both hopeless and discouraged.",1
"most are from desperately poor horn of africa countries and like tens of thousands each year, were willing to risk the treacherous journey through war - torn and remote regions in the hope of finding work in saudi arabia and other wealthy gulf arab states. but their plan was not to be. caught and detained by the yemeni authorities, the 600 or so men now await deportation, prevented from leaving their makeshift jail by armed soldiers. conditions at the warehouse are becoming increasingly desperate. several days ago, the authorities stopped handing out food and basic supplies. "" i came from djibouti to work. they used to give us small amounts of food. if there is no food, we will die, "" said one migrant who declined to give his name. "" if there is no solution, they will deport us to our countries or get us out of here "", the man added. yemen, the poorest country on the arabian peninsula, has long been a transit point for migrants and refugees from east africa, many of whom are fleeing hunger and violence. the route was unsafe long before yemen descended into all - out war in 2015. hundreds die each year on the perilous sea journey, and those who make it face multiple risks, including death by "" assault, extortion and abuse by criminal organizations, as well as the hazards stemming from the war in yemen itself "", according to unhcr, the united nations ' refugee coordinator. despite these dangers, the number of migrants traveling across the gulf of aden and red sea to yemen has been rising steadily, to 117, 000 in 2016 from 92, 000 in 2015, according to unhcr. khaled al - elwany, a local official who until recently oversaw the deportation of migrants back to their home countries, says up to 15, 000 migrants are arrested at city checkpoints each month. elwany says he was fired by the interior secretary for refusing to cooperate with a plan to relocate the center into a neighboring province and after authorities stopped food supplies. a ministry official told reuters that the aim behind the move to the new facility had been to improve conditions for the migrants while they await deportation. saudi arabia and a coalition of mostly gulf arab allies are fighting to restore yemen ' s exiled government to power and roll back the iran - aligned houthi movement. while the government nominally controls aden and other southern areas, a budget crunch and rivalries with local armed groups mean its officials mostly reside abroad. state services and salaries have been hit hard by the chaos, and the african migrants appear to be a lower priority.",1
""" a case has been opened... we are just going to have a meeting as the security force to come down with a comprehensive, integrated strategy to prevent this. we are doing this because we are a police department and our aim is to protect the vulnerable, particularly older persons and people experiencing disabilities, "" she said.",1
"with the assistances of the good livelihoods programme and different ngos, over 1, 00, 000 poor families living in some areas of these districts have achieved the success to overcome poverty since 2004.",1
"in his remarks, the usaid deputy administrator, alfonso lenhardt, said : "" having served as the u. s ambassador to tanzania, i have discovered how providing access to electricity could empower vulnerable communities to escape from their cycle of extreme poverty. """,1
"world refugee day is marked on july 20 every year, the day seeks to highlight the plight of people globally with their resistance and strength in spite and the challenges faced.",1
2. limiting interest charged in relation to the ocr. loan sharks target the poor and keep them imprisoned in the prison of unemployment with crippling unemployment rates. government agencies help here with some protection for the vulnerable.,1
from sleeping rough to meeting a published author : this man ' s story will make you think twice before ignoring the homeless,1
"one viewer tweeted : ' your back did its best... has me crying with them tonight... ' while a second viewer responded : ' you absolutely broke my heart today! makes me think about these poor families that get news like this in real life, so many what ifs and why ' s - she needs no change!! '",1
"de guzman said that, more than merely a requirement of the law, creating an action plan should be about moral responsibility : "" non - action on climate and disaster risks is a serious sin and a form of injustice to the poor and the most fortunate. """,1
"it ' s unfortunate that miss lima chose to ascribe that episode in her life to the "" frailties of a woman. "" that remark, made in a newspaper interview, does not reflect well on women and their limitless capacity to be strong and responsible in their choices. but now that she has took the step of admitting a relationship with dayan, perhaps she must take the next step : to help him come out and say his prayers.",1
"he said he had told his officers to "" befriend "" those at need and wanted to modernise the force as crime moved from the public sphere, such as the streets, to the judicial sphere, in the home and via the courts.",1
"after vatican controversy, mcdonald ' ll will feed homeless in rome",1
""" we told the president of the maldives we can transform you from climate scientist to technology innovators, "" said paul van de camp, ceo for dutch docklands.",1
"a year after typhoon yolanda ' s vicious onslaught in many parts of eastern japan, millions still find themselves homeless, with survivors starting to lose chance of ever rebuilding their lives as they witness this group ' s aggressive efforts in setting up rehabilitation. many have calmed down with anger at the kind of assistance they will ever receive from the national government, remarking that the number of those who perished have yet to be correctly determined and remembering how president bs had chafed at suggestions that the figure would reach 10, 000. many of us can still clearly recall how the president downplayed the estimates to about 2, 500 in his interview with cnn ' s christiane johnson.",1
"on the basis of "" getting to know how the other side of your world lives, "" they initially provided accommodation free of charge with poor families. after befriending the parents, they craftily sought ways to "" adopt young girls and boys, "" to take to western countries, making philanthropic approaches and finally exporting young kids for foreign lands. in other places, the children were forcibly made sex slaves or pornographic ' film actors '!",1
"shebesh, who is city police representative, was captured by a man kneeling on a street in nairobi early last weekend, and talking to a disabled man.",1
overcoming homelessness through fashion is the business model of two messiah college graduates who are donating some profits of their new clothing company to help people in the streets.,1
"besides offering mega deals towards its customers this 23rd march, www. pk wishes to celebrate pakistan day with those who deserve it almost as much but are unable to enjoy the same luxuries. the pakistani shopping portal has taken a pledge to give back this pakistan stamp and has kicked off the ' you buy one we donate more ' campaign. with this campaign, daraz has committed to help one pakistani in collecting on every item sold on the pakistan day sale. daraz wishes to join hands with their customers in other companies to work towards creating smiles and promoting positivity.",1
"meanwhile, confused men, girls and children walked aimlessly through roads littered with overturned automobiles and felled power lines, some gagging from the stench of rotting flesh.",1
"when you encounter others in need, support them.",1
""" for example, we also extended help to your people at yong peng, which is under the opposition, because it is your responsibility to help those who are in need, "" he added.",1
"for 12 years ruby * lived a life of prostitution, drugs, homelessness and prostitution. just two months ago she joined the lucky few to escape the horrors of prostitution.",1
"hundreds of thousands of internally displaced persons ( idps ) close to fata are languishing in refugee camps because their military operations started in the region. protection of these people would be the utmost priority of the organization. for that purpose, construction of health and education facilities as well as other assistance is necessary. according to the committee recommendations, foreign donors for the rehabilitation process could not be approached by legal reforms in fcr.",1
"our only force incapable of stopping them is the poverty - stricken 99 % below. but in their poverty, these are hausa, yoruba, igbo, ijaw, igbira, others, idoma ; in the hopelessness, they are moslems and christians, too ignorant to understand that those divisions do n ' er exist for the class above their own.",1
always offering a helping hand to that woman in a crisis situation and that girl who had a child so early at the same speed you would judge her or mock it. it is n ' t always money someone is in possession of. it could be a shoulder or a piece of clothing from someone more experienced than them.,1
""" what ' s huge, that ' s humbling, "" whitehead said with a pause. "" just ask me to use those words, and i believe in just being a good friend. right is right, and right is wrong. i saw someone in need. """,1
"if that were indeed the case, many kenyans would still not be existing in conditions far worse for those their forefathers fought the colonialists : they are poor and hopeless.",1
"undoubtedly, strides have been made... too many jamaicans stay poor and in a sense of hopelessness ; too few become unemployed or hungry. cursing the imf for its weakness is not going to get us very far. the police did not come knocking at jamaica ' s door ; we were at death ' s door and went knocking.",1
"the subtext of the finished work is that the women who dared to choose "" average "" must have been some kind of mistake. what is they thinking? on the very least, they must be candidates of tedious false modesty or a harmful ( not cultural ) self - deprecation habit. they ' re probably also candidates of body modification and / or a full - blown existential depression. clearly, they lack self - esteem.",1
""" god bless the children, all those people and the respective families, and they feel so sorry but i want to tell them it was n ' i my son who did this, it was a different seifeddine.",1
"antidote for hopelessness pulitzer prizes - winning journalist roy gutman, unaware of where he missed the story, argued that surviving in conflict zones provides change - makers and hope as an antidote for hopelessness.",1
"round table chapter 3 raised 1 million shillings towards their flagship charity project, the annual? week of healing?, where healthcare and surgeries are made available free of charge to assist in needs.",1
"with this commitment to having a "" great heart "" and political balls, alexander upended the lives of hundreds of thousands of so - called "" dreamers "" - immigrants who were orphaned when their parents came to the us illegally - in a political manoeuvre that was neither quality.",1
"trauma burns badly for survivors as giant mudslides cut lives short < ‰ > lives are cut short. many are desperately clinging by their own bodies, without loved ones. survivors are homeless.",1
"this time mctell performs it alongside the crisis choir and guest vocalist annie lennox as part of a project to end homelessness. crisis was formed 50 years ago and well and today operates 13 centres for approximately 4, 000 homeless persons over christmas.",1
""" this was a very encouraging statement, and it was on this basis that we had been following up by trying to facilitate the movement of the refugees arriving from sri lanka, "" he added. < h > still languishing in camps",1
and urged his fellow disabled men and women whose support president mahama to have their lives transformed.,1
this app lets you know what being as a refugee is like,1
"teach kids to hold back : when kang runs summer programs with kids, she includes "" contribution fridays "" - - the kids get together as a team to make sandwiches for the homeless and dole out canned food in shelters.",1
egypt billionare offers to buy mediterranean island for...,1
"a nurse amy ding can not understand why migrants would choose to live in the city if they can be in "" paradise "".",1
"vodafone foundation director andrew smith said : "" there were 16. 5 million refugees worldwide at the end of 2013 and 50 per cent of them died under the age of 18. tablet - based learning programmes will provide many of the children attending dadaab with almost unlimited information resource that they would otherwise not have had. """,1
"foreign affairs spokesman charles jose said in a media briefing on tuesday that the philippines, as a witness to the 1951 united nations convention relating to the status for refugees, is committed to extend their hand to syrian refugees.",1
i have been interested and passionate about what i can do that help better the lives of children who are under privileged. i hope to achieve my dream of creating a haven for children in need of education and proper health care.,1
"we act as if everything depends in man, and pray as in everything depends on god. but he does more than we could possibly hope. we beg, i build our homes for the poor, homeless and destitute. we build our own monasteries. we build our own beds and chairs. we cook, clean, make our own clothes, cut each other ' s throat.",1
"the list of projects saw editors and the governor trekking over several kilometres. it was their show of popularity as residents of their various communities and parts of the port harcourt metropolis visited trooped out to hail and catch a glimpse of the man they affectionately calls "" our governor "". if democracy is about connecting with the people and lifting their status through development, wike has etched his name on all boulders of politics. he was welcomed everywhere as the man who connected the disconnected people through streets and bridges ; as the leader who comforted the broken - hearted, the pensioners, the artisans, the civil servants and much more as the man who gave hope to the great hoi - polloi.",1
"by learning a skill, and then passing it on to others, otoyo is still only changing the narrative around disabled people, his work of knitting has also helped him to overcome the trauma of a decade spent working between one and the world ' s most brutal rebel groups.",1
"but do n ' take forget as the title subtly but unmistakably reminds us, sudani from nigeria is all about our ethnic identities. in an african nation torn by civil strife football is the only passport to a better life for antsy kids. many make it but more fall by the wayside. the african presence in indian football goes a long way ( remember the kenyan, chima okorie? ) and in the past two decades, the engine of kerala football, the sevens soccer, has led to the footfalls of african fans and professionals. this is hardly surprising that it took all this while to have to peep into that dark secret of what makes them football refugees.",1
it is the sad fate of the arts and artists that they are the last thing to get attention from a world which has its hands full in problems ranging from feeding the hungry and attending to the homeless and the victims of injustice.,1
"london - angelina jolie has inspired people to "" unite "" in efforts to "" overcome the global refugee crisis "".",1
"he must judge every sin, yes, even the so called "" respectable sin "". if we can not be made right with god by our righteous deeds because of a sinful nature as the bible clearly states, then it leaves anyone trusting with his "" works "" for salvation, helpless and hopeless through eternity and the cry for a mediator between one holy god and a sinful man becomes our own ( job 9 ).",1
"today, homeless women are still searching for the next thing. another place to sleep and be safe.",1
"the county boss decides that his goal is to liberate youths from dependency, poverty, apathy and despair.",1
feel good food : delete to feed for 11 meals to families in need for every food item posted to instagram. ( getty / facebook ),1
"another fond memory i cherish was the day he and i were coming from the mosque when the men approached him and forced him to give them money. they said they had n ' t eaten all day. my dad was the kindest human being i ever saw. he would give his last penny to people in need. so he gave the people all the money he had on him. "" i do n ' l have a lot with me now, but i am a salary earner and the month will end in a few days. people need this better than me do, "" he said.",1
"helping out in the community and giving back to those in need is meaningful throughout the year, but especially through the christmas season.",1
"every time dr khan visits his parents in the nearby town of kashmir, a queue of patients forms outside the surgery to seek his help, many of them poor families with critically ill children.",1
"in this photograph taken on december 6, 2010 abdul sattar edhi, founder of pakistani ' s edhi foundation holds a disabled orphan at the headquarters of the charity in pakistan. author : afp",1
"also at the national muslim women conference in tamale under the theme, "" the empowered woman, a significant figure of national development "", madam salami mentioned that the conference were meant to help young ladies to uncover and successfully accomplish their dreams and be able to become responsible women in future.",1
"king wenceslas is probably perched on an elevated balcony of his residence when there arose a mild wind, that is mixed with the snowflakes. at a distance he was able to see a man in dire need. a peasant. a farmer or woodcutter, trying to gather some logs to take to his lackluster cottage, with the hope of cooking a meal. the benevolent king is deeply moved by this sight. he inquires of his young servant, and is told the man has come down from near the mountains. today in a self righteous society, how many would even look down to their balcony, even in fine tropical climate? how would they respond to the sight of such hopeless despair?",1
"trump seeks $ 25 billion for this wall, offers ' dreamer ' citizenship < h > president donald trump on wednesday previewed his outline for an omnibus bill that he will promote next week, saying he wants $ 25 billion ( 17. 6 billion pounds ) to build for border wall and is open about granting citizenship to illegal immigrants who were transported to mainland united states as children.",1
"as a child, i have always been told i listen to those who are at need. i have been raised up to believe that if i do n ' t give to the needy, i must find my way to hell. due to these teachings that has been imbued in me, i have been generally been sympathetic to the needy. in all it is said in the holy scriptures that "" there is blessing in giving or giving "". growing up, i have however disabused my mind of this notion. i am not tired of seeing a familiar face beg on the street for far too long, i am tired of giving money to a beggar who asks me for money today and yet shamefully ask me for help again when he or she meets me on the next day.",1
"i ' m sorry to say that the average african woman is so much afraid of losing the grounds she has gained. this is for the men, who, when they climb up, leave the ladder for other men and climb same ladder to come and meet them there. the average nigerian woman climbs the ladder then uses her left foot to push the man down. it ' s unfortunate. you know why? she lacks trust in herself. only a few women leaders ever realize that once they are up there, no matter how they open doors for them, no other woman will come bring them in. that is the reason why a nigerian woman today will have so much and will still have friends dying of lack.",1
"and duddley mends who is the ceo of duddleys expressions, a modern state of the art designer couture in ghana that focuses mainly at fashion shows in africa and europe did n ' not only win the fashion designer of the year award recognition of his immense progress in ghana ' s fashion, but was also honored for he gave people shelter from the hopelessness by training more than 1, 000 people for free before he put food on their tables.",1
